id|parent_id|d_ats_type_id|rco|cato|name_kz|name_ru|actual
67670|67427|3|0003000000007263|276245000|Долин|Долинский|1
67672|67670|1|0003000000001662|276245100|Долин|Долинное|1
67699|54338|3|0003000000007264|273264000|Көнеккеткен|Конеккеткенский|1
67700|67699|1|0003000000001663|273264100|Көнеккеткен|Конеккеткен|1
67713|67699|1|0003000000001664|273264200|Қамыстыкөл|Камыстыколь|1
67717|67427|3|0003000000007265|276249000|Новопавлов|Новопавловский|1
67719|67717|1|0003000000001665|276249100|Новопавлов|Новопавловка|1
67725|67427|3|0003000000007266|276253000|Подстепный|Подстепновский|1
67726|67725|1|0003000000001666|276253200|Барбастау|Барбастау|1
67728|67725|1|0003000000001667|276253100|Подстепное|Подстепное|1
67785|67725|1|0003000000001668|276253300|Тұқпай|Тукпай|1
67788|67725|1|0003000000001669|276253400|Юбилейное|Юбилейное|1
67792|67427|3|0003000000007267|276255000|Покатилов|Покатиловский|1
67796|67792|1|0003000000001670|276255100|Покатилов|Покатиловка|1
67811|67655|1|0003000000001671|276243500|Придорожное|Придорожное|1
67829|67655|1|0003000000001672|276243200|Алғабас|Алгабас|1
67833|67655|1|0003000000001673|276243600|Сәрсенов|Сарсенов|1
67837|67427|3|0003000000007269|276259000|Приречный|Приречный|1
67840|67837|1|0003000000001674|276259100|Приречное|Приречное|1
67868|67670|1|0003000000001675|276245500|Төңкеріс|Тонкерис|1
67891|67670|1|0003000000001676|276245300|Қоныссай|Коныссай|1
67892|67670|1|0003000000001677|276245700|Шөптікөл|Шоптыкуль|1
67905|67427|3|0003000000007271|276265000|Ұзынкөл|Узункольский|1
67906|67905|1|0003000000001678|276265100|Ұзынкөл|Узунколь|1
67924|67427|3|0003000000007272|276269000|Шаған|Чаганский|1
67928|67924|1|0003000000001680|276269100|Жаңа Өмір|Жана Омир|1
67933|67924|1|0003000000001681|276269200|Бекей|Бекей|1
67934|67924|1|0003000000001682|276269300|Кемер|Кемер|1
67942|67427|3|0003000000007273|276273000|Шағатай|Шагатайский|1
67944|67942|1|0003000000001683|276273100|Шағатай|Шагатай|1
67958|67942|1|0003000000001684|276273200|Қарабас|Карабас|1
67960|67942|1|0003000000001685|276273300|Қоғалытөбек|Когалытубек|1
67962|67942|1|0003000000001686|276273400|Құтсиық|Кутсиык|1
67964|67942|1|0003000000001687|276273500|Қызылжар|Кызылжар|1
67965|67427|3|0003000000007274|276275000|Шалқар|Шалкарский|1
67966|67965|1|0003000000001688|276275100|Сарыөмір|Сарыомир|1
67969|67965|1|0003000000001689|276275200|Дуана|Дуана|1
67976|67965|1|0003000000001690|276275300|Шалқар|Шалкар|1
67977|51068|5|0003000000008517|276600000|Шыңғырлау|Чингирлауский|1
67981|67977|3|0003000000007275|276630000|Шыңғырлау|Чингирлауский|1
67984|67981|1|0003000000001691|276630100|Шыңғырлау|Шынгырлау|1
68037|67977|3|0003000000007276|276633000|Ақбұлақ|Акбулакский|1
68039|68037|1|0003000000001692|276633100|Ақбұлақ|Акбулак|1
68071|68037|1|0003000000001693|276633400|Қотантал|Котантал|1
68076|67977|3|0003000000007277|276635000|Алмаз|Алмазненский|1
68080|68076|1|0003000000001694|276635100|Алмаз|Алмаз|1
68102|68076|1|0003000000001695|276635200|Аққұдық|Аккудук|1
68105|68076|1|0003000000001696|276635300|Сегізсай|Сегизсай|1
68115|67977|3|0003000000007278|276637000|Ащысай|Ащысайский|1
68118|68115|1|0003000000001697|276637100|Ащысай|Ащысай|1
68155|68115|37|0003000000008731|276637106|Тузово|Тузово|1
68157|68115|1|0003000000001698|276637200|Амангелді|Амангельды|1
68161|68115|1|0003000000001699|276637300|Жіңішке|Жинишке|1
68165|68115|1|0003000000001700|276637400|Мырзақара|Мырзагара|1
68169|68115|1|0003000000001701|276637500|Талдысай|Талдысай|1
68172|67977|3|0003000000007279|276639000|Ақтау|Актауский|1
68176|68172|1|0003000000001702|276639100|Ақтау|Актау|1
68195|68172|1|0003000000001703|276639200|Торатбас|Торатбас|1
68205|67977|3|0003000000007280|276643000|Қарағаш|Карагашский|1
68211|68205|1|0003000000001704|276643100|Қарағаш|Карагаш|1
68226|68205|1|0003000000001705|276643200|Ақсуат|Аксуат|1
68236|68205|1|0003000000001706|276643400|Қайыңды|Кайынды|1
68247|68205|1|0003000000001707|276643500|Қарғалы|Каргалы|1
68255|67981|1|0003000000001708|276630500|Қызылкөл|Кызылколь|1
68265|67981|1|0003000000001709|276630200|Ақсоғым|Аксогым|1
68271|67981|1|0003000000001710|276630400|Жаңакүш|Жанакуш|1
68287|67981|1|0003000000001711|276630800|Шоқтыбай|Шоктыбай|1
68296|67981|1|0003000000001712|276630700|Ұрысай|Урысай|1
68304|67977|3|0003000000007281|276647000|Акшатский|Акшатский|1
68306|68304|1|0003000000001713|276647100|Ақшат|Акшат|1
68349|68304|1|0003000000001714|276647300|Сұлукөл|Сулукуль|1
68357|67977|3|0003000000007282|276649000|Ардакский|Ардакский|1
68359|68357|1|0003000000001715|276649100|Ардақ|Ардак|1
68381|1|7|0003000000008686|150000000|Ақтөбе|Актюбинская|1
68402|68381|6|0003000000008648|151010000|Ақтөбе|Актобе|1
70251|68381|5|0003000000008518|153200000|Алға|Алгинский|1
70265|70251|4|0003000000008432|153220100|Алға|Алга|1
70406|70251|3|0003000000009001|153248000|Сарықобда|Сарыхобдинский|1
70418|70406|1|0003000000001739|153248300|Болгарка|Болгарка|1
70440|70406|1|0003000000001740|153248100|Сарыкобда|Сарыкобда|1
70452|70251|3|0003000000007288|153233000|Бесқоспа|Бескоспинский|1
70457|70452|1|0003000000001741|153233100|Есет Батыр Көкіұлы|Есет Батыр Кокиулы|1
70477|70452|1|0003000000001742|153233300|Қызылту|Кызылту|1
70494|70251|3|0003000000007289|153235000|Бестамақ|Бестамакский|1
70497|70494|1|0003000000001743|153235100|Бестамақ|Бестамак|1
70536|70494|1|0003000000001744|153235300|Бесқоспа|Бескоспа|1
70547|70251|3|0003000000007290|153243000|Қарабұлақ|Карабулакский|1
70550|70547|1|0003000000001745|153243100|Қарабұлақ|Карабулак|1
70573|70547|1|0003000000001746|153243200|Амангелді|Амангельди|1
70582|70251|3|0003000000009002|153237000|Қарақұдық|Каракудыкский|1
70590|70582|1|0003000000001747|153237100|Қарақұдық|Каракудык|1
70600|70582|1|0003000000001748|153237200|Көктоғай|Коктогай|1
70605|70582|1|0003000000001749|153237300|Тікқайың|Тиккайын|1
70611|70251|3|0003000000007291|153242000|Қарағаш|Карагашский|1
70617|70611|1|0003000000001750|153242100|Самбай|Самбай|1
70641|70611|1|0003000000001751|153242800|Нұрбұлақ|Нурбулак|1
70654|70251|3|0003000000007292|153245000|Қарахобда|Карахобдинский|1
70661|70654|1|0003000000001752|153245100|Қарахобда|Карахобда|1
70683|70654|1|0003000000001753|153245300|Ерназар|Ерназар|1
70689|70654|1|0003000000001754|153245400|Құмсай|Кумсай|1
70692|70251|3|0003000000007293|153247000|Маржанбұлақ|Маржанбулакский|1
70696|70692|1|0003000000001755|153247100|Маржанбұлақ|Маржанбулак|1
70763|70692|1|0003000000001756|153247200|Қайыңдысай|Кайындысай|1
70773|70692|1|0003000000001757|153247300|Қарағандысай|Карагандысай|1
70781|70251|3|0003000000007294|153249000|Тамды|Тамдинский|1
70785|70781|1|0003000000001758|153249100|Тамды|Тамды|1
70832|70781|1|0003000000001759|153249200|Еркінкүш|Еркинкуш|1
70840|70781|1|0003000000001760|153249300|Талдысай|Талдысай|1
70850|70251|3|0003000000007295|153251000|Тоқмансай|Токмансайский|1
70862|70850|1|0003000000001761|153251100|Қайнар|Кайнар|1
70889|70850|1|0003000000001762|153251200|Өлетті|Олетти|1
70906|70850|1|0003000000001763|153251300|Тоқмансай|Токмансай|1
70923|70850|38|0003000000008819|153251400|Тоқмансай|Токмансай|1
70929|70251|3|0003000000007296|153241000|Үшқұдық|Ушкудыкский|1
70934|70929|1|0003000000001764|153241200|Жерұйық|Жеруйык|1
70939|70929|1|0003000000001765|153241300|Ақсазды|Аксазды|1
70950|70929|1|0003000000001766|153241100|Үшқұдық|Ушкудык|1
70962|70251|3|0003000000007297|153239000|Ақай|Акайский|1
70969|70962|1|0003000000001767|153239300|Көлтабан|Кольтабан|1
70979|70962|1|0003000000001768|153239100|Ақай|Акай|1
70995|68381|5|0003000000008519|153400000|Әйтеке би|Айтекебийский|1
71032|70995|3|0003000000007298|153441000|Әйке|Айкенский|1
71036|71032|1|0003000000001769|153441100|Әйке|Айке|1
71083|71032|1|0003000000001770|153441500|Тереңсай|Теренсай|1
71124|70995|3|0003000000007299|153433000|Ақкөл|Аккольский|1
71129|71124|1|0003000000001771|153433100|Ақкөл|Акколь|1
71138|70995|3|0003000000007300|153435000|Ақтасты|Актастынский|1
71144|71138|1|0003000000001772|153435300|Толыбай|Толыбай|1
71158|71138|1|0003000000001773|153435100|Ақтасты|Актасты|1
71185|70995|3|0003000000007301|153437000|Аралтоғай|Аралтогайский|1
71193|71185|1|0003000000001774|153437300|Қияқты|Киякты|1
71196|71185|1|0003000000001775|153437400|Милысай|Милысай|1
71200|71185|1|0003000000001776|153437100|Аралтоғай|Аралтогай|1
71212|71185|56|0003000000008976|153437500|Ұлғайсын|Улгайсын|1
71216|70995|3|0003000000007302|153443000|Тұмабұлақ|Тұмабұлақ|1
71256|71216|1|0003000000001777|153443100|Тұмабұлақ|Тұмабұлақ|1
71281|71216|1|0003000000001778|153443600|Сарыбұлақ|Сарыбулак|1
71287|70995|3|0003000000007303|153447000|Жабасақ|Жабасакский|1
71297|71287|1|0003000000001779|153447500|Қарасу|Карасу|1
71300|71287|1|0003000000001780|153447100|Жабасақ|Жабасак|1
71309|71287|1|0003000000001781|153447400|Байжанкөл|Байжанкол|1
71312|71287|1|0003000000001782|153447200|Аққұм|Аккум|1
71320|70995|3|0003000000007304|153449000|Жамбыл|Жамбылский|1
71332|71320|1|0003000000001783|153449100|Жамбыл|Жамбыл|1
71362|70995|3|0003000000007305|153451000|Қайрақты|Кайрактинский|1
71369|71362|1|0003000000001784|153451100|Талдық|Талдык|1
71375|70995|3|0003000000007306|153453000|Қарабұтақ|Карабутакский|1
71408|71375|1|0003000000001785|153453100|Қарабұтақ|Карабутак|1
71494|71375|1|0003000000001786|153453500|Жарөткел|Жароткель|1
71499|71375|1|0003000000001787|153453400|Еңбекту|Енбекту|1
71502|71375|1|0003000000001788|153453300|Белқопа|Белкопа|1
71506|70995|3|0003000000007307|153430000|Темірбек Жүргенов|Темирбек Жургенов|1
71522|71506|1|0003000000001791|153430500|Талдысай|Талдысай|1
71537|71506|1|0003000000001792|153430100|Темірбек Жүргенов|Темирбек Жургенов|1
71603|70995|3|0003000000007308|153457000|Құмқұдық|Кумкудыкский|1
71613|71603|1|0003000000001793|153457100|Құмқұдық|Кумкудык|1
71647|70995|3|0003000000007309|153439000|Қызылжұлдыз|Кызылжулдызский|1
71651|71647|1|0003000000001794|153439100|Аралтөбе|Аралтобе|1
71662|70995|3|0003000000007310|153458000|Сарат|Саратский|1
71675|71662|1|0003000000001795|153458100|Сарат|Сарат|1
71688|70995|3|0003000000007311|153459000|Сұлукөл|Сулукольский|1
71692|71688|1|0003000000001797|153459100|Сұлукөл|Сулуколь|1
71707|70995|3|0003000000007312|153473000|Ұшқатты|Ушкаттинский|1
71709|71707|1|0003000000001798|153473100|Ұшқатты|Ушкатты|1
71730|68381|5|0003000000008520|153600000|Байғанин|Байганинский|1
71853|71730|3|0003000000007313|153635000|Жаңажол|Жанажольский|1
71865|71853|1|0003000000001799|153635100|Оймауыт|Оймауыт|1
71950|71730|3|0003000000007314|153630000|Қарауылкелді|Карауылкелдинский|1
71956|71950|1|0003000000001800|153630300|Қазақстан|Казахстан|1
72022|71950|1|0003000000001801|153630500|Қосарал|Косарал|1
72055|71950|1|0003000000001802|153630400|Көкбұлақ|Кокбулак|1
